"","ID_Catador","CODIGO_MUESTRA","Global atributte","Descriptor"
"2139","No2","394148","Sabor","Floral"
"2140","No2","394148","Sabor","Dulce"
"2141","No2","394148","Sabor residual","Largo"
"2142","No2","394148","Sabor residual","Miel"
"2143","No2","394148","Sabor residual","Panela"
"2144","No2","394148","Sabor residual","Banano"
"2145","No2","394148","Acidez","Dulce"
"2146","No2","394148","Acidez","Citrica"
"2147","No2","394148","Cuerpo","Suave"
"2148","No2","394148","Cuerpo","Cremoso"
"2149","No2","394148","Dulzor","Panela"
"2150","No2","394148","Cuerpo","Cremoso"
"2151","No2","394148","Sabor","Panela"
"2152","No2","394148","Sabor","Caña"
"2153","No2","394148","Sabor","Frutos amarillos"
"2154","No3","394148","Fragancia","Ave asada"
"2155","No3","394148","Aroma","Ave asada"
"2156","No3","394148","Aroma","Chocolate"
"2157","No3","394148","Sabor","Miel"
"2158","No3","394148","Sabor","Dulce"
"2159","No3","394148","Sabor residual","Medio"
"2160","No3","394148","Sabor residual","Miel"
"2161","No3","394148","Acidez","Media"
"2162","No3","394148","Acidez","Cereal"
"2163","No3","394148","Cuerpo","Suave"
"2164","No3","394148","Cuerpo","Ligero"
"2165","No3","394148","Dulzor","Caña"
"2166","No3","394148","Sabor","Panela"
"2167","No3","394148","Sabor","Cereal"
"2168","No3","394148","Sabor","aspero"
"2169","No3","394148","Sabor","Amargo"
"2170","No4","394148","Fragancia","Chocolate"
"2171","No4","394148","Fragancia","Madera"
"2172","No4","394148","Fragancia","Cesped"
"2173","No4","394148","Aroma","Caramelo"
"2174","No4","394148","Aroma","caña"
"2175","No4","394148","Aroma","Paja"
"2176","No4","394148","Aroma","Madera"
"2177","No4","394148","Aroma","Caramelo"
"2178","No4","394148","Sabor","Caña"
"2179","No4","394148","Sabor","Panela"
"2180","No4","394148","Sabor","Caramelo"
"2181","No4","394148","Sabor","Melaza"
"2182","No4","394148","Sabor","Pino"
"2183","No4","394148","Sabor","Té rojo"
"2184","No4","394148","Sabor","Dulce"
"2185","No4","394148","Sabor","Caña"
"2186","No4","394148","Sabor residual","Corto"
"2187","No4","394148","Sabor residual","Té rojo"
"2188","No4","394148","Sabor residual","Chocolate amargo"
"2189","No4","394148","Acidez","Media"
"2190","No4","394148","Acidez","Naranja"
"2191","No4","394148","Acidez","Mandarina"
"2192","No4","394148","Cuerpo","Suave"
"2193","No4","394148","Cuerpo","suave"
"2194","No4","394148","Dulzor"," Caña"
"2195","No4","394148","Dulzor","Panela"
"2196","No4","394148","Acidez","Jugosa"
"2197","No4","394148","Sabor","Aromático"
"2198","No1","513700","Fragancia","Panela"
"2199","No1","513700","Fragancia","Miel"
"2200","No1","513700","Fragancia","Floral"
"2201","No1","513700","Aroma","Frutos amarillos"
"2202","No1","513700","Aroma","Miel"
"2203","No1","513700","Aroma","Cereal"
"2204","No1","513700","Aroma","Frutos rojos"
"2205","No1","513700","Sabor","Dulce"
"2206","No1","513700","Sabor","Miel"
"2207","No1","513700","Sabor","Caña"
"2208","No1","513700","Sabor","Dulce"
"2209","No1","513700","Sabor residual","Medio"
"2210","No1","513700","Sabor residual","Frutos rojos"
"2211","No1","513700","Sabor residual","Caña"
"2212","No1","513700","Acidez","dulce"
"2213","No1","513700","Acidez","Jugosa"
"2214","No1","513700","Acidez","suave"
"2215","No1","513700","Cuerpo","Suave"
"2216","No1","513700","Dulzor","Caña"
"2217","No1","513700","Dulzor","Frutos rojos"
"2218","No1","513700","Dulzor","panela"
"2219","No1","513700","Sabor","Panela"
"2220","No1","513700","Sabor","Miel"
"2221","No1","513700","Sabor","Frutal"
"2222","No1","513700","Sabor","caña"
"2223","No1","513700","Sabor","Frutos rojos"
"2224","No1","513700","Sabor","Cítrico"
"2225","No2","513700","Fragancia","Caramelo"
"2226","No2","513700","Fragancia","Chocolate"
"2227","No2","513700","Fragancia","Caña"
"2228","No2","513700","Fragancia","Dulce"
"2229","No2","513700","Aroma","Caramelo"
"2230","No2","513700","Aroma","Caramelo"
"2231","No2","513700","Aroma","caña"
"2232","No2","513700","Aroma","Chocolate"
"2233","No2","513700","Aroma","Panela"
"2234","No2","513700","Aroma","Frutos amarillos"
"2235","No2","513700","Aroma","Miel"
"2236","No2","513700","Sabor","Cereal"
"2237","No2","513700","Sabor","Citrico"
"2238","No2","513700","Sabor","Aromático"
"2239","No2","513700","Sabor","Caramelo"
"2240","No2","513700","Sabor","Panela"
"2241","No2","513700","Sabor","Chocolate"
"2242","No2","513700","Sabor residual","Corto"
"2243","No2","513700","Sabor residual","Cereal"
"2244","No2","513700","Sabor residual","Ligero"
"2245","No2","513700","Acidez","Dulce"
"2246","No2","513700","Acidez","Caramelo"
"2247","No2","513700","Acidez","cereal"
"2248","No2","513700","Cuerpo","Suave"
"2249","No2","513700","Cuerpo","Cereal"
"2250","No2","513700","Cuerpo","ligero"
"2251","No2","513700","Dulzor","Caramelo"
"2252","No2","513700","Sabor","Cereal"
"2253","No2","513700","Sabor","Caramelo"
"2254","No2","513700","Sabor","Aromático"
"2255","No3","513700","Fragancia","Chocolate"
"2256","No3","513700","Aroma","Caramelo"
"2257","No3","513700","Aroma","Maní"
"2258","No3","513700","Sabor","Manchoso"
"2259","No3","513700","Sabor","Pungente"
"2260","No3","513700","Sabor residual","Largo"
"2261","No3","513700","Sabor residual","Astringente"
"2262","No3","513700","Acidez","Seca"
"2263","No3","513700","Acidez","Astringente"
"2264","No3","513700","Cuerpo","rugoso"
"2265","No3","513700","Cuerpo","aspero"
"2266","No3","513700","Dulzor","Caña"
"2267","No3","513700","Acidez","Aspera"
"2268","No3","513700","Cuerpo","Cremoso"
"2269","No3","513700","Cuerpo","arenoso"
"2270","No3","513700","Sabor","Cereal"
"2271","No3","513700","Sabor","caña"
"2272","No4","513700","Fragancia","madera"
"2273","No4","513700","Fragancia","Caramelo"
"2274","No4","513700","Fragancia","cacao"
"2275","No4","513700","Aroma","Caramelo"
"2276","No4","513700","Aroma","Caramelo"
"2277","No4","513700","Aroma","tierra"
"2278","No4","513700","Sabor","Caramelo"
"2279","No4","513700","Sabor","Paja"
"2280","No4","513700","Sabor","Cereal"
"2281","No4","513700","Sabor","Caramelo"
"2282","No4","513700","Sabor","Chocolate"
"2283","No4","513700","Sabor","Amargo"
"2284","No4","513700","Sabor residual","Medio"
"2285","No4","513700","Sabor residual","Chocolate"
"2286","No4","513700","Acidez","Media"
"2287","No4","513700","Acidez","Naranja"
"2288","No4","513700","Cuerpo","rugoso"
"2289","No4","513700","Cuerpo","aspero"
"2290","No4","513700","Dulzor","Panela"
"2291","No4","513700","Dulzor","Caramelo"
"2292","No4","513700","Dulzor","Caña"
"2293","No4","513700","Sabor","Manchoso"
"2294","No4","513700","Sabor","Aromático"
"2295","No1","862047","Fragancia","Caramelo"
"2296","No1","862047","Fragancia","Miel"
"2297","No1","862047","Aroma","Caramelo"
"2298","No1","862047","Aroma","Chocolate"
"2299","No1","862047","Aroma","Miel"
"2300","No1","862047","Sabor","Limón"
"2301","No1","862047","Sabor","Cítrico"
"2302","No1","862047","Sabor residual","Medio"
"2303","No1","862047","Sabor residual","Meloso"
"2304","No1","862047","Sabor residual","Limoncillo"
"2305","No1","862047","Acidez","Media"
"2306","No1","862047","Acidez","Citrica"
"2307","No1","862047","Acidez","limon"
"2308","No1","862047","Cuerpo","Suave"
"2309","No1","862047","Cuerpo","Cremoso"
"2310","No1","862047","Dulzor","Caramelo"
"2311","No1","862047","Sabor","Cítrico"
"2312","No1","862047","Acidez","Jugosa"
"2313","No1","862047","Sabor","Herbal"
"2314","No1","862047","Sabor","Caramelo"
"2315","No1","862047","Sabor","Cereal"
"2316","No2","862047","Fragancia","Mantequilla"
"2317","No2","862047","Fragancia","Caramelo"
"2318","No2","862047","Fragancia","caña"
"2319","No2","862047","Fragancia","Aromático"
"2320","No2","862047","Aroma","Especias"
"2321","No2","862047","Aroma","Frutal"
"2322","No2","862047","Aroma","Aromatico"
"2323","No2","862047","Aroma","Aromatico"
"2324","No2","862047","Aroma","Miel"
"2325","No2","862047","Aroma","Chocolate"
"2326","No2","862047","Sabor","Limon"
"2327","No2","862047","Sabor","Especias"
"2328","No2","862047","Sabor","Aromático"
"2329","No2","862047","Sabor","Eucalipto"
"2330","No2","862047","Sabor","Citrico"
"2331","No2","862047","Sabor","Chocolate"
"2332","No2","862047","Sabor","Limón"
"2333","No2","862047","Sabor residual","Medio"
"2334","No2","862047","Sabor residual","Chocolate"
"2335","No2","862047","Sabor residual","Limon"
"2336","No2","862047","Acidez","Media"
"2337","No2","862047","Acidez","Chocolate"
"2338","No2","862047","Acidez","limpia"
"2339","No2","862047","Cuerpo","rugoso"
"2340","No2","862047","Cuerpo","aspero"
"2341","No2","862047","Dulzor","Chocolate"
"2342","No2","862047","Dulzor","Caramelo"
"2343","No2","862047","Sabor","Limoncillo"
"2344","No2","862047","Sabor","Caramelo"
"2345","No2","862047","Sabor","Chocolate"
"2346","No3","862047","Fragancia","Miel"
"2347","No3","862047","Aroma","Caña"
"2348","No3","862047","Aroma","Miel"
"2349","No3","862047","Sabor","Pungente"
"2350","No3","862047","Sabor","Cítrico"
"2351","No3","862047","Sabor residual","Largo"
"2352","No3","862047","Sabor residual","Limoncillo"
"2353","No3","862047","Acidez","Dulce"
"2354","No3","862047","Acidez","Menta"
"2355","No3","862047","Acidez","Naranja"
"2356","No3","862047","Cuerpo","Suave"
"2357","No3","862047","Cuerpo","Cremoso"
"2358","No3","862047","Dulzor","Miel"
"2359","No3","862047","Sabor","Cítrico"
"2360","No3","862047","Acidez","Jugosa"
"2361","No3","862047","Cuerpo","Cremoso"
"2362","No3","862047","Sabor","Naranja"
"2363","No3","862047","Sabor","Miel"
"2364","No3","862047","Sabor","vino tinto"
"2365","No4","862047","Fragancia","Pino"
"2366","No4","862047","Fragancia","Caramelo"
"2367","No4","862047","Fragancia","Chocolate"
"2368","No4","862047","Aroma","Miel"
"2369","No4","862047","Aroma","Panela"
"2370","No4","862047","Aroma","Caramelo"
"2371","No4","862047","Sabor","Cacao"
"2372","No4","862047","Sabor","Paja"
"2373","No4","862047","Sabor","caña"
"2374","No4","862047","Sabor","Chocolate amargo"
"2375","No4","862047","Sabor","Limoncillo"
"2376","No4","862047","Sabor residual","Medio"
"2377","No4","862047","Sabor residual","Chocolate amargo"
"2378","No4","862047","Acidez","Media"
"2379","No4","862047","Acidez","limoncillo"
"2380","No4","862047","Cuerpo","Suave"
"2381","No4","862047","Cuerpo","Suave"
"2382","No4","862047","Cuerpo","ligero"
"2383","No4","862047","Dulzor","Caña"
"2384","No4","862047","Dulzor","Caramelo"
"2385","No4","862047","Dulzor","suave"
"2386","No4","862047","Sabor","Manchoso"
"2387","No1","398017","Fragancia","Herbal"
"2388","No1","398017","Fragancia","Dulce"
"2389","No1","398017","Fragancia","Aromático"
"2390","No1","398017","Aroma","Aspero"
"2391","No1","398017","Aroma","Chocolate"
"2392","No1","398017","Sabor","Dulce"
"2393","No1","398017","Sabor","Aromático"
"2394","No1","398017","Sabor residual","Medio"
"2395","No1","398017","Sabor residual","Citrico"
"2396","No1","398017","Acidez","Media"
"2397","No1","398017","Acidez","aromatico"
"2398","No1","398017","Cuerpo","Suave"
"2399","No1","398017","Cuerpo","Dulce"
"2400","No1","398017","Cuerpo","Herbal"
"2401","No1","398017","Cuerpo","Rugoso"
"2402","No1","398017","Cuerpo","aspero"
"2403","No1","398017","Cuerpo","cereal"
"2404","No1","398017","Dulzor","Dulce"
"2405","No1","398017","Sabor","Dulce"
"2406","No1","398017","Sabor","Aromatico"
"2407","No1","398017","Sabor","Caramelo"
"2408","No2","398017","Fragancia","Chocolate"
"2409","No2","398017","Fragancia","Aromático"
"2410","No2","398017","Fragancia","Afrutado"
"2411","No2","398017","Aroma","floral"
"2412","No2","398017","Aroma","Aromatico"
"2413","No2","398017","Aroma","Chocolate"
"2414","No2","398017","Aroma","Caramelo"
"2415","No2","398017","Aroma","Cava vino"
"2416","No2","398017","Sabor","Miel"
"2417","No2","398017","Sabor","Limon"
"2418","No2","398017","Sabor","Cereza"
"2419","No2","398017","Sabor","Piña"
"2420","No2","398017","Sabor","Mango"
"2421","No2","398017","Sabor residual","Medio"
"2422","No2","398017","Sabor residual","Chocolate"
"2423","No2","398017","Acidez","Media"
"2424","No2","398017","Acidez","Limon"
"2425","No2","398017","Cuerpo","rugoso"
"2426","No2","398017","Cuerpo","aspero"
"2427","No2","398017","Cuerpo","Manchoso"
"2428","No2","398017","Dulzor","Miel"
"2429","No2","398017","Dulzor","Cereza"
"2430","No2","398017","Sabor","miel"
"2431","No2","398017","Sabor","Limon"
"2432","No2","398017","Sabor","cereza"
"2433","No2","398017","Sabor","Piña"
"2434","No3","398017","Fragancia","Ave asada"
"2435","No3","398017","Aroma","Miel"
"2436","No3","398017","Aroma","Mani"
"2437","No3","398017","Sabor","Paja"
"2438","No3","398017","Sabor","dulce"
"2439","No3","398017","Sabor residual","Corto"
"2440","No3","398017","Sabor residual","Madera"
"2441","No3","398017","Acidez","Media"
"2442","No3","398017","Acidez","Naranja"
"2443","No3","398017","Cuerpo","Rugoso"
"2444","No3","398017","Cuerpo","ligero"
"2445","No3","398017","Dulzor","Miel"
"2446","No3","398017","Sabor","Madera"
"2447","No3","398017","Sabor","Ligero"
"2448","No3","398017","Acidez","Aspera"
"2449","No3","398017","Sabor","Limoncillo"
"2450","No4","398017","Fragancia","Caramelo"
"2451","No4","398017","Fragancia","Aromático"
"2452","No4","398017","Fragancia","Miel"
"2453","No4","398017","Aroma","Miel"
"2454","No4","398017","Aroma","Caramelo"
"2455","No4","398017","Aroma","Miel"
"2456","No4","398017","Aroma","Caramelo"
"2457","No4","398017","Aroma","cereal"
"2458","No4","398017","Sabor","Naranja"
"2459","No4","398017","Sabor","Mandarina"
"2460","No4","398017","Sabor","Miel"
"2461","No4","398017","Sabor","Té"
"2462","No4","398017","Sabor","Herbal"
"2463","No4","398017","Sabor","Chocolate amargo"
"2464","No4","398017","Sabor residual","Corto"
"2465","No4","398017","Sabor residual","Té verde"
"2466","No4","398017","Acidez","Media"
"2467","No4","398017","Acidez","Naranja"
"2468","No4","398017","Cuerpo","ligero"
"2469","No4","398017","Cuerpo","Suave"
"2470","No4","398017","Dulzor","Miel"
"2471","No4","398017","Dulzor","Naranja"
"2472","No4","398017","Acidez","Jugosa"
